airline_id,name,alias,code,callsign,country,active
13107,Jagson Airlines,,JGN,JAGSON,India,True
13108,Maldivian,,\N,ISLAND AVIATION,Maldives,True
13130,Xpressair,,\N,,Indonesia,True
13178,Strategic Airlines,,\N,,Australia,True
13181,Fars Air Qeshm,,QFZ,FARS AIR,Iran,True
13187,Eastok Avia,,EAA,,Kyrgyzstan,True
13188,Jupiter Airlines,,JPU,JUPITERAIR,United Arab Emirates,True
13189,Vision Air International,,VIS,,Pakistan,True
13190,Al-Naser Airlines,,\N,,Iraq,True
13200,Fuji Dream Airlines,,\N,FUJI DREAM,Japan,True
13202,Korea Express Air,,KEA,,South Korea,True
13209,Eznis Airways,,EZA,EZNIS,Mongolia,True
13211,Pacific Flier,,PFL,KOROR,Palau,True
13217,Syrian Pearl Airlines,,PSB,,Syria,True
13218,SGA Airlines,,\N,SIAM,Thailand,True
13242,Air2there,,\N,,New Zealand,True
13254,Avianova (Russia),,\N,Nova,Russia,True
13303,Parmiss Airlines (IPV),,IPV,IPV,Iran,True
13304,EuropeSky,,EUV,EuropeSky,Germany,True
13306,BRAZIL AIR,BRAZIL AIR,BZE,BRAZIL AIR,Brazil,True
13335,Homer Air,Homer Sky,OME,,Germany,True
13388,Court Line,,???,,United Kingdom,False
13389,South West Africa Territory Force,SWATF,***,,Namibia,False
13390,Lombards Air,,---,,South Africa,False
13391,U.S. Air,,--+,,United States,True
13392,Flitestar,,===,,South Africa,False
13394,Jayrow,,\\'\\,,Australia,True
13395,Llloyd Helicopters,,:::,,Australia,False
13397,Wilderness Air,,\N,,Australia,True
13398,Whitaker Air,,\N,,Australia,True
13633,PanAm World Airways,,PQW,,United States,True
13690,Virginwings,,VWA,,Germany,True
13704,KSY,Kreta Sky,KSY,KSY,Greece,True
13732,Buquebus Líneas Aéreas,,BQB,,Uruguay,True
13734,SOCHI AIR,SOCHI,KOL,SLOW FROG,Russia,True
13757,Wizz Air Ukraine,,WAU,WIZZAIR UKRAINE,Ukraine,True
13781,88,,VVN,,Cyprus,True
13815,LCM AIRLINES,,LMM,,Russia,True
13838,Aero Brazil,,BZL,,Brazil,False
13899,Cambodia Angkor Air (K6),,\N,,Cambodia,True
13905,Skyline nepc,,\N,,India,False
13923,THREE,,T33,,China,False
13936,Royal European Airlines,,\N,,United Kingdom,True
13947,Tom\\'s & co airliners,Tom\\'s air,T&O,T&,France,True
13983,Azul,Azul Linhas Aéreas Brasileiras,AZU,,Brazil,True
14061,LSM Airlines,slowbird,LOO,slowbird,Russia,True
14069,Zapolyarie Airlines,Zapolyarye Airlines,PZY,,Russia,True
14073,Finlandian,,FN1,,Finland,True
14094,LionXpress,lionXpress,LIX,LIX,Cameroon,True
14109,Nik Airways,,\N,,Saudi Arabia,False
14118,Genesis,,\N,,Pakistan,True
14388,Congo Express,,\N,EXPRESSWAYS,Congo (Kinshasa),True
14485,Fly Dubai,,FDB,,United Arab Emirates,True
14620,Domenican Airlines,Domenican,MDO,Domenican,Dominican Republic,True
14679,ConneX European Airline,,2CO,ConneX,Austria,True
14725,Air Atlantic,,\N,Atlantic,Canada,False
14728,Air Ops,,\N,,Sweden,False
14849,Aereonautica militare,,AXZ,,Italy,True
14858,Kal Star Aviation,,KLS,,Indonesia,True
14881,LSM AIRLINES ,Russian. Yours Air Lines ,YZZ,Moscow frog ,Russia,True
14921,Aero Lloyd (YP),,AEF,,Germany,False
15814,UTair-Express,,\N,,Russia,True
15837,Huaxia,HUAXIA,\N,,China,True
15867,Zabaykalskii Airlines,Baikal Airlines,ZZZ,Lakeair,Russia,True
15887,CBM America,,XBM,AIRMAX,United States,True
15893,Marysya Airlines,MARYSYA AIRLINES,1QA,MARSHAK AIR,Russia,True
15897,N1,,\N,,Peru,True
15930,Airlink (SAA),,\N,,South Africa,True
15939,Westfalia Express VA,,WFX,,Germany,True
15953,JobAir,,\N,,Czech Republic,True
15970,Zuliana de Aviacion,Zuliana,ULA,,Venezuela,False
15975,Black Stallion Airways,,BSA,Stallion,United States,True
15984,German International Air Lines,Germanair,GER,,Germany,True
15985,TrasBrasil,,TBZ,,Brazil,True
15989,TransBrasil Airlines,,THS,,Brazil,True
15999,China SSS,Chunqiu Airlines,\N,,China,True
16025,Nihon.jet,,\N,,Japan,False
16084,AIR INDOCHINE,,IIA,,Vietnam,True
16093,Transportes Aéreos Nacionales de Selva,,\N,Aereos Selva,Peru,False
16100,Happy Air,,HPY,,Thailand,True
16101,Solar Air,,SRB,Solar Air,Thailand,True
16103,Air Mekong,,MKG,Air Mekong,Vietnam,True
16110,Harbour Air (Priv),,\N,,Canada,True
16116,Air Hamburg (AHO),,AHO,Air Hamburg,Germany,True
16120,ZABAIKAL AIRLINES,ZABAIKAL ,ZTT,BAIKAL ,Russia,True
16127,TransHolding,Trans,THI,,Brazil,True
16130,SUR Lineas Aereas,,SZZ,,Argentina,True
16131,Aerolineas Africanas,,AA1,,Guinea,True
16133,Yeti Airways,,\N,,Nepal,True
16134,Georgian Airlines,,GEG,,Georgia,False
16135,Yellowstone Club Private Shuttle,,\N,YCS,United States,True
16136,Caucasus Airlines,,\N,,Georgia,True
16139,Serbian Airlines,,SA1,,Serbia,True
16149,Windward Islands Airways,,\N,Winair,Netherlands Antilles,True
16150,TransHolding System,,TYS,,Brazil,True
16151,CCML Airlines,,CCC,,Colombia,True
16197,Air Charter International,,\N,,France,False
16198,Small Planet Airlines,,ELC,,Lithuania,True
16234,Fly Brasil,Fly Brasil,FBL,FBL,Brazil,True
16260,AUOS,AUOS,AUK,AUOS,United Kingdom,False
16261,CB Airways UK ( Interliging Flights ),,CIF,,United Kingdom,True
16262,Fly Colombia ( Interliging Flights ),,3FF,,Colombia,True
16264,Trans Pas Air,,TP6,,United States,True
16273,KMV,,\N,Air Minvody,Russia,True
16323,Himalayan Airlines,Himalaya,HYM,Himalayan,Nepal,True
16327,Indya Airline Group,Indya1,IG1,Indya1,India,True
16329,Sunwing,,\N,sunwing,Canada,True
16358,Turkish Wings Domestic,,TWD,TWD,Turkey,True
16359,Japan Regio,,ZXY,,Japan,True
16362,OCEAN AIR CARGO,,IXO,,India,True
16363,Norte Lineas Aereas,NORTE,\N,,Argentina,True
16364,Austral Brasil,Austral Brasil lineas aereas,\N,,Brazil,True
16373,PEGASUS AIRLINES-,,\N,,Turkey,True
16399,AirLiberté,,\N,,France,False
16409,Nihon.jet connect,,NX1,,Kyrgyzstan,True
16415,Camair-co,,\N,,Cameroon,True
16437,Aerocontinente (Priv),,\N,,Peru,False
16459,Sky Regional,Air Canada Express,SKV,Sky Regional,Canada,True
16475,TUR Avrupa Hava YollarÄ±,TUR European Airways,\N,TurAvrupa,Turkey,False
16487,Cruzeiro do Sul Servicos Aereos,,CRZ,,Brazil,False
16507,LSM International ,Moskva-air,UWW,moose,Russia,True
16508,Baikotovitchestrian Airlines ,,BUU,,American Samoa,True
16511,Luchsh Airlines ,Air luch,LJJ,russian sky,Russia,True
16556,ENTERair,,QQQ,,Poland,True
16570,Zimbabwean Airlines,,\N,,Zimbabwe,False
16585,Air Cargo Germany,,\N,Loadmaster,Germany,True
16615,Mongolian International Air Lines ,Mongol Air ,ZTF,Mongol_AIr ,Mongolia,True
16616,Alaniya Airlines,Алания,\N,,Russia,False
16624,Tway Airlines,,TWB,TWAY AIR,South Korea,True
16625,Papillon Grand Canyon Helicopters,,\N,,United States,True
16628,Jusur airways,,JSR,,Egypt,True
16645,NEXT Brasil,NEXT,NXB,XB,Brazil,True
16660,AeroWorld ,Sovet Air ,WER,sovet,Russia,True
16671,Cook Island Air,,\N,,Cook Islands,False
16675,US Africa Airways,,\N,,United States,False
16695,GNB Linhas Aereas,,\N,,Brazil,True
16702,Usa Sky Cargo,USky,ES2,USKY,United States,True
16707,Hankook Airline,,HNX,HNX,South Korea,True
16715,Red Jet America,,\N,,United States,False
16717,REDjet,,\N,,Barbados,True
16719,Hellenic Airways,,HEY,Hellenic,Greece,False
16720,Red Jet Andes,,\N,,Peru,True
16721,Red Jet Canada,,\N,,Canada,True
16723,Sprintair,,SRN,,Poland,True
16724,Red Jet Mexico,,\N,,Mexico,True
16725,Marusya Airways,Marusya Air,MRS,snowball,Russia,True
16726,Era Alaska,,ERR,ERAH,United States,True
16728,AirRussia,RussianConector,RRJ,russiancloud,Russia,True
16735,Hankook Air US,,HA1,,United States,True
16738,NEPC Airlines,,\N,,India,False
16753,Canadian World,,CNN,Canadian,Canada,False
16760,Pim Air,,PHJ,Pim Air,Netherlands,False
16794,Carpatair Flight Training,,SMW,Smartwings,Romania,True
16796,I-Fly,,RSY,RUSSIAN SKY,Russia,True
16798,T.A.T,,\N,,France,False
16804,Compania de Aviacion Faucett,,CFP,,Peru,False
16808,Kar-Air,,KAR,,Finland,False
16811,Alinord,,\N,,Italy,False
16825,Pacific Express,,\N,,United States,False
16826,Whitejets,,WTJ,WHITEJET,Brazil,True
16837,VickJet,,VKJ,Vickjet,France,True
16844,BVI Airways,,\N,,British Virgin Islands,True
16858,Hamburg Airways,,HAY,,Germany,True
16860,Salsa d\\'Haiti,,SLC,SALSA,Haiti,True
16867,Zambezi Airlines (ZMA),,\N,,Zambia,True
16868,Kan Air,,KND,Kan Air,Thailand,True
16881,Air Cudlua,Air Cudlua,CUD,Cudlua,United Kingdom,True
16882,Polet Airlines (Priv),,\N,,Russia,True
16895,Air Explore,,AXE,,Slovakia,True
16900,TROPICAL LINHAS AEREAS,TROPICAL,TP3,,Brazil,False
16901,12 North,,N12,12N,India,True
16919,Holidays Czech Airlines,,HCC,,Czech Republic,True
16921,Comtel Air,,COE,,Austria,True
16926,Mint Airways,,MIC,,Spain,True
16932,Orbit Airlines,Orbit,OBT,Orbit,United States,True
16939,Air Bucharest,,BUR,,Romania,True
16940,AlbaStar,,LAV,,Spain,True
16942,Mauritania Airlines International,,MAI,,Mauritania,True
16956,MAT Airways,,MKD,,Macedonia,True
16960,Asian Wings Airways,,AWM,Asian Star,Burma,True
16963,Air Arabia Egypt,,RBG,,Egypt,True
16967,Eagles Airlines,,EGS,EAGLES,Italy,True
16973,YES Airways,,YEP,,Poland,True
16975,Alitalia Cityliner,,\N,,Italy,True
16983,Direct Aero Services,,DSV,,Romania,True
16985,Medallion Air,,MDP,MEDALS,Romania,True
17022,Orchid Airlines,,ORC,,Australia,True
17023,Asia Wings,,AWA,,Kazakhstan,True
17026,Georgian International Airlines,,GNN,GEO-LINE,Georgia,True
17027,Air Batumi,,BTM,,Georgia,True
17082,Skywest Australia,,\N,,Australia,True
17083,Nile Air,,NIA,NILEBIRD,Egypt,True
17086,Feeder Airlines,,FDD,,Sudan,True
17094,Senegal Airlines,,SGG,,Senegal,True
17095,Fly 6ix,,\N,,Sierra Leone,True
17099,Starbow Airlines,,\N,,Ghana,True
17115,Copenhagen Express,,CX0,Copex,Denmark,True
17408,BusinessAir,,BCC,,Thailand,True
17519,SENIC AIRLINES,,\N,,United States,True
17557,Compass Airlines (Australia),Southern Cross Airlines,CYM,Compair,Australia,False
17563,XOJET,,XOJ,,United States,True
17568,Dexter (DXT),Декстер авиатакси,DXT,Dexter,Russia,False
17571,Sky Wing Pacific,,CR7,,South Korea,True
17572,Bateleur Air,,BEU,,South Africa,True
17574,Air Indus,Indus Airlines Pak,AI0,AIPL,Pakistan,True
17575,Samurai Airlines,Samurai Airlines (DUMMY),770,Sam,Pakistan,False
17614,AirOne Continental,AirOne Continental,000,Eastern,Slovakia,False
17618,AirOne Polska,AirOne Polska,001,AOC,Poland,False
17628,Orbit International Airlines,,OAI,OA,United States,True
17629,Orbit Regional Airlines,,OAR,OA,United States,True
17630,Orbit Atlantic Airways,,OAN,,United States,True
17658,Volotea,,VOO,Volotea,Spain,True
17666,Go Fly (United Kingdom),,GOE,Go Flight,United Kingdom,False
17675,Peach Aviation,,\N,Air Peach,Japan,True
17694,Helitt Líneas Aéreas,,HTH,,Spain,True
17695,Russia State Transport,Federal State Budget Inst,RSD,STATE AERO,Russia,True
17726,Malaysia Wings,,MWI,MWI,Malaysia,True
17750,Aviabus,,ABI,,Russia,True
17780,Michael Airlines,Javi,MJG,MJG,Puerto Rico,True
17786,Korongo Airlines,,KGO,KORONGO,Congo (Kinshasa),True
17794,Indonesia Sky,,IDS,,Indonesia,True
17822,Pelangi ,,\N,,Malaysia,False
17841,Aws express,,666,aws,United States,True
17859,Southjet,,SJS,,United States,True
17860,Southjet connect,,ZCS,,United States,True
17861,Air Cape,,\N,,South Africa,False
17862,Southjet cargo,,XAN,,United States,True
17881,Iberia Express,,IBS,,Spain,True
17885,Interjet (ABC Aerolineas),,\N,INTERJET,Mexico,True
17889,AirOnix,,\N,,Ukraine,True
17890,Nordic Global Airlines,,NGB,Nordic Global,Finland,True
17891,Scoot,,SCO,,Singapore,True
17893,Starling Airlines Spain,,STS,STARLING,Spain,False
17909,Hi Fly (5K),,\N,,Portugal,True
17911,China Northwest Airlines (WH),,\N,,China,True
17935,Zenith International Airline,Zenith,ZNA,ZENITH,Thailand,True
17936,Orbit Airlines Azerbaijan,Orbit Azerbaijan,OAB,Orbitaz,Azerbaijan,True
17955,Air Engiadina-BRN,Air Engiadina-BRN,RQX,Engiadina,Switzerland,False
17963,VG Airlines (IV),,FVG,Nico,Belgium,False
17989,Air Alps Aviation (A6),,\N,ALPAV,Austria,True
18011,Austrian Airtransport,,AAT,,Austria,False
18076,Flying kangaroo Airline,Skippy,FKA,Skippy,Australia,True
18083,RusJet,,RSJ,,Russia,True
18118,VietJet Air,VietJet,VJC,VIETJETAIR,Vietnam,True
18140,Spantax S.A.,,BXS,,Spain,False
18169,Patriot Airways,,\N,,United States,True
18178,Vision Airlines (V2),,RBY,RUBY,United States,True
18228,Chicago Express (C8),ATA Connection,\N,,United States,False
18232,BQB Lineas Aereas,Buquebus,\N,,Uruguay,True
18237,AirAsia Japan,,WAJ,WING ASIA,Japan,True
18239,Yellowtail,,YEL,,United States,True
18241,Royal Airways,Royal Inc.,RAW,RAW,United States,True
18252,FlyHigh Airlines Ireland (FH),,FHI,FLYHIRELAND,Ireland,True
18257,Executive AirShare,,XSR,,United States,True
18475,Hebei Airlines,,HBH,Hebei Air,China,True
18476,Air KBZ,,KBZ,Air KBZ,Burma,True
18477,Aero VIP (2D),,\N,,Portugal,True
18497,Yangon Airways Ltd.,,\N,,Burma,True
18529,T.J. Air,,TJA,T.J. Air,United States,True
18543,SkyWork Airlines ,,\N,SKYFOX,Switzerland,True
18545,ValueJet,,VJA,CRITTER,United States,False
18553,Maastricht Airlines,,\N,,Netherlands,True
18592,CheapFlyingInternational,CheapFlying,FQR,cheapflying,France,False
18616,Aviaexpresscruise,,\N,,Russia,False
18617,Euro Jet,,\N,,Germany,True
18621,Ukraine Atlantic,,UAT,,Ukraine,True
18637,AirOne Atlantic,AirOneAtlantic,AO1,,Slovakia,False
18643,HQ- Business Express,,\N,BizEx,United States,False
18668,Nesma Airlines,,NMA,Nesma Airlines,Egypt,True
18672,East Horizon,,EHN,EAST HORIZON,Afghanistan,True
18673,Royal Southern Airlines.,Royal Southern,RS1,RSA,Colombia,False
18676,Air Majoro,,MJP,Air Majoro,Peru,True
18681,Fly Zoom,,UKZ,,United Kingdom,False
18692,Rotana Jet,,RJD,ROTANA,United Arab Emirates,True
18700,SOCHI AIR CHATER,Sochi Air ,QER,russian doll,Russia,True
18702,Denim Air ,FlyNonstop,\N,DNM,Norway,True
18722,WestAir,,\N,,United States,False
18723,WestAir Airlines,,\N,,United States,False
18724,WestAir Airlines ,,\N,,United States,False
18727,North Pacific Airlines,,\N,,United States,False
18732,Malindo Air,,MXD,Malindo,Malaysia,True
18749,Tramm Airlines,Tramm Airlines,TLM,9F,Netherlands Antilles,False
18762,Lina Congo,,\N,,Congo (Brazzaville),False
18781,Hermes Airlines,,HRM,HERMES,Greece,True
18825,Flightlink Tanzania,Flightlink,\N,,Tanzania,True
18828,IzAvia,,\N,,Russia,True
18860,Катэкавиа,,КТК,,Russia,True
18863,Псковавиа,Псков Авиа,PKV,,Russia,True
18896,3 Valleys Airlines,,VA3,3 Valleys,France,False
18930,Maryland Air,Maryland,M1F,Maryland Flight,United States,True
18944,Insel Air (7I/INC) (Priv),,\N,,Netherlands Antilles,True
18946,VivaColombia,,VVC,,Colombia,True
18952,Flybe Finland Oy,,FCM,FINNCOMM,Finland,True
18959,Bingo Airways,Bingo,BGY,,Poland,True
19007,Bluebird Airways (BZ),,BBG,,Greece,True
19016,Apache Air,Apache,IWA,APACHE,United States,True
19025,Taunus Air Gmbh,,TAQ,Taunusair,Germany,False
19026,MHS Aviation GmbH,,\N,,Germany,True
19030,Jettor Airlines,Jettor,JTO,JETHAPPY,Hong Kong,True
19204,Eastern Atlantic Charters,,EDI,,United States,False
19208,GoDutch,,GOD,,Netherlands,False
19215,Flyme (VP),,VQI,,Maldives,True
19225,Thai Lion Air,,\N,,Thailand,True
19231,Deutsche Luftverkehrsgesellschaft,,DLT,,Germany,False
19232,Nürnberger Flugdienst,,NFD,,Germany,False
19244,Golden Myanmar Airlines,,GMR,Golden Myanmar,Burma,True
19262,ViznAir,,VZA,Brian,United States,False
19276,Canaryfly,,CNF,,Spain,True
19280,Sunrise Airways,,KSZ,,Haiti,True
19287,National Air Cargo,,NCR,,United States,True
19290,Eastern Atlantic Virtual Airlines,,EAV,EAVA,United States,True
19305,Citilink Indonesia,,\N,SUPERGREEN,Indonesia,True
19317,Gulisano airways,,GU1,,Italy,False
19337,Transair,,TTZ,,Canada,True
19350,Comfort Express Virtual Charters Albany,,EVC,Comfort Express,United States,True
19351,Comfort Express Virtual Charters,,CEO,,United States,True
19358,Caribbean Wings,,ZYZ,caribbean Wings,Turks and Caicos Islands,False
19359,FLYJET,,FYJ,Fast Jet,Poland,True
19361,Snowbird Airlines,,SBD,,Finland,True
19363,Russkie Krylya,,KRY,,Russia,True
19367,Kharkiv Airlines,,KHK,,Ukraine,True
19423,Key Air,,KWY,KeyAir,United States,False
19433,XAIR USA,,XAU,XAIR,United States,True
19451,Air Costa,,\N,,India,True
19459,Simrik Airlines,,RMK,,Nepal,True
19465,Global Freightways,,GF5,Freight,United States,False
19473,XPTO,XPTO  ,XPT,XPTO,Portugal,True
19474,Royal Flight,,DME,,Russia,True
19525,BBN-Airways,BlackBurn,EGH,BBN,United Kingdom,True
19531,Tomsk-Avia,,TKS,,Russia,True
19538,Vintage Props and Jets,,VPP,VINTAGE,United States,False
19541,Malawian Airlines,,\N,,Malawi,True
19548,Yeti Airlines ,,NYT,,Nepal,True
19567,Avilu,Avilu' SA,...,,Switzerland,True
19582,Air Serbia,\N,ASL,AIR SERBIA,Serbia,True
19599,Skyline Ulasim Ticaret A.S.,Skyline Ulasim Ticaret A.S.,KCU,Kocoglu,Turkey,True
19610,Air Lituanica,Air Lituanica,LTU,LITUANICA,Lithuania,True
19619,Envoy Air,,ENY,Envoy,United States,True
19651,CARICOM AIRWAYS (BARBADOS) INC.,CARICOM AIRWAYS,CCB,,Barbados,True
19674,Rainbow Air (RAI),Rainbow Air (RAI),RAB,Rainbow,United States,True
19675,Rainbow Air Canada,Rainbow Air CAN,RAY,Rainbow CAN,Canada,True
19676,Rainbow Air Polynesia,Rainbow Air POL,RPO,Rainbow Air,United States,True
19677,Rainbow Air Euro,Rainbow Air EU,RUE,Rainbow Air,United Kingdom,True
19678,Rainbow Air US,Rainbow Air US,RNY,Rainbow Air,United States,True
19745,Transilvania,,TNS,,Romania,True
19751,Dobrolet,Добролёт,DOB,DOBROLET,Russia,True
19774,Spike Airlines,Aero Spike,SAL,Spike Air,United States,True
19776,Grand Cru Airlines,,GCA,,Lithuania,True
19785,Go2Sky,,RLX,RELAX,Slovakia,True
19803,All Argentina,All Argentina,AL1,,Argentina,True
19804,All America,All America,AL2,,United States,True
19805,All Asia,All Asia,AL3,,China,True
19806,All Africa,All Africa,99F,,South Africa,True
19807,Regionalia México,Regionalia México,J88,,Mexico,True
19808,All Europe,All Europe,N99,,United Kingdom,True
19809,All Spain,All Spain,N77,,Spain,True
19810,Regional Air Iceland,Regional Air Iceland,N78,,Iceland,True
19811,British Air Ferries,,??!,,United Kingdom,False
19812,Voestar,Voestar Brasil,K88,,Brazil,True
19813,All Colombia,All Colombia,7KK,,Colombia,True
19814,Regionalia Uruguay,Regionalia Uruguay,2K2,,Uruguay,True
19815,Regionalia Venezuela,Regionalia Venezuela,9XX,,Venezuela,True
19827,Regionalia Chile,Regionalia Chile,CR1,,Chile,True
19828,Vuela Cuba,Vuela Cuba,6CC,,Cuba,True
19830,All Australia,All Australia,8K8,,Australia,True
19831,Fly Europa,,RWW,,Spain,True
19834,FlyPortugal,,FPT,FlyPortugal,Portugal,True
19845,FTI Fluggesellschaft,,FTI,,Germany,False
19886,Spring Airlines Japan,,SJO,,Japan,True
19890,Dense Airways,,DWA,DENSE,United States,True
19891,Dense Connection,,DC2,DC2,United States,True
19908,Vuola Italia,Vuola Italia,VI4,,Italy,True
19917,Jet Suite,,RSP,Red Stripe,United States,True
19923,Fly Jamaica Airways,,FJM,Greenheart,Jamaica,True
19927,Island Express Air,,\N,Abby Air,Canada,True
19928,All Argentina Express,All Argentina Express,Z9H,,Argentina,True
19930,Thai Smile Airways,THAI Smile,\N,THAI SMILE,Thailand,True
19944,International AirLink,,\N,,Jamaica,True
19963,Real Tonga,,\N,,Tonga,True
19970,All America AR,All America Argentina,M7A,,Argentina,True
19971,All America CL,All America Chile,R1R,,Chile,True
19974,SOCHI AIR EXPRESS,ADLER EXPRESS,SAE,ADLER EXPRESS,Russia,True
19977,All America BR,All America Brasil,A9B,,Brazil,True
19979,FRA Air,,X9F,FA,Germany,False
19983,Royal,,\N,Roy,Canada,False
19986,GREAT LAKES (GX),,\N,,Canada,False
20004,Volotea Costa Rica,Volotea Costa Rica,VC9,,Costa Rica,True
20017,Fly Romania,,OTJ,TENDER AIR,Romania,True
20047,Eagle Atlantic Airlines,,\N,,Ghana,True
20051,Fly Africa Zimbabwe,Zimbabwe flyafrica.com,FZW,Fresh Express,Zimbabwe,True
20060,San Dima Air,(Cyber Airlines) Not Real,SDI,FAREFLIGHT,United States,True
20073,All America CO,All America Colombia,7ZC,,Colombia,True
20074,All America MX,All America México,0MM,,Mexico,True
20110,FOX Linhas Aereas,,FOX,,Brazil,True
20124,Wings of England,,"..,",,United Kingdom,False
20127,Air Kenya (Priv),,\N,,Kenya,True
20144,Via Conectia Airlines,Via Conectia,CZV,,Uruguay,True
20155,Hebradran Air Services,,HBR,Hebradran,United Kingdom,True
20158,Pobeda,,PBD,POBEDA,Russia,True
20160,City Airways,,GTA,CITY AIR,Thailand,True
20170,Norwegian Long Haul AS,,NLH,NORSTAR,Norway,True
20186,BA101,,710,,United Kingdom,True
20207,TransNusa Air,,TNU,TRANSNUSA,Indonesia,True
20218,Tomp Airlines,Tomp Airlines,T9P,,Chile,True
20220,Fuzhou Airlines,,FZA,,China,True
20221,Sky Angkor Airlines (ZA),,SWM,SKY ANGKOR,Cambodia,True
20222,OneJet,,\N,,United States,True
20224,Global Airlines,Global Airlines,GA0,,Argentina,True
20225,Mann Yadanarpon Airlines,,MYP,MANN ROYAL,Burma,True
20261,International Flying Service,IFS,\N,,Italy,False
20264,Air Vistara,Tata SIA Airlines,VTI,,India,True
20268,TransRussiaAirlines,TransRus,RGG,,Russia,True
20270,Severstal Air Company,,\N,,Russia,True
20282,REXAIR VIRTUEL,,RXR,Rexair,France,True
20285,WestJet Encore,Encore,WEN,Encore,Canada,True
20286,Air Pegasus,,PPL,,India,True
20288,International Europe,International,INE,,Spain,True
20293,Sky Regional Airlines,,SKV,Maple,Canada,True
20401,V Air,V Air Taiwan,VAX,,Taiwan,True
20415,Cello Aviation,,CLJ,CELLOJET,United Kingdom,True
20438,Naka Nihon Airlines Service,,ALS,,Japan,False
20478,Pouya Air,,PYA,,Iran,True
20548,Islands Express,,\N,,United States,False
20549,Atlantic Air Services,,\N,,United States,False
20565,Boutique Air (Priv),,BTQ,,United States,True
20566,FlyEgypt,FlyEgypt,FEG,,Egypt,True
20577,VOLOTEA Airways,,VOE,,Spain,True
20580,Aguilar Connect,,GUI,Moonexpress,Chile,False
20589,ROYAL BRITAIN,Flying Brits,ROB,,United Kingdom,False
20599,INAVIA Internacional,Internacional,IIR,,Argentina,True
20607,Liberty Airways,,LTY,,United States,True
20608,Аэросервис,,\N,,Russia,True
20653,Aeronautica Militare,,IAM,Italian Airforce,Italy,True
20657,Bassaka airlines,,BSX,5B,Cambodia,True
20675,Jetstar Japan ,,JJP,ORANGE LINER,Japan,True
20686,SkyBahamas Airlines,,\N,TROPICAL SKY,Bahamas,True
20695,UVT Aero,,\N,,Russia,True
20698,First Flying,,DAK,,Japan,True
20710,Silver Airways (3M),,\N,Silver Wings,United States,True
20716,AtlasGlobal Ukraine,,UJX,Atlas Ukraine,Ukraine,True
20725,Boliviana de Aviacion (OB),BoA,BOV,BOLIVIANA,Bolivia,True
20726,US-Bangla Airlines,,UBG,,Bangladesh,True
20729,Norwegian Air International (D8),,IBK,NORTRANS,Norway,True
20752,ATA Airlines (Iran),هواپیمایی آتا,\N,ATALAR,Iran,True
20769,VIA Líneas Aéreas,VIA,VIA,,Argentina,True
20777,Palair Macedonia,,PMK,,Macedonia,False
20788,Palair Macedonia (3D),,\N,,Macedonia,False
20802,GermanXL,,GXG,,Germany,True
20808,Alghanim,,KYA,,United States,True
20824,Indonesa Air Aisa X,,IDX,Red Phoenix,Indonesia,True
